# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--omega_b baryons--bacco_M_c baryons--bacco_M1_z0_cen baryons--bacco_beta baryons--bacco_eta baryons--bacco_theta_inn
4.332031250000000222e-01 9.472656250000000000e-01 5.890625000000000722e-02 1.527343750000000000e+01 1.110937500000000000e+01 -6.082031249999999556e-01 -3.906249999999777955e-04 -6.484375000000000000e-01
3.382031249999999933e-01 5.722656250000000000e-01 6.890625000000000222e-02 1.077343750000000000e+01 1.210937500000000000e+01 6.667968749999999556e-01 -2.253906250000000111e-01 -1.148437500000000000e+00
1.482031249999999911e-01 8.222656250000000000e-01 4.890624999999999833e-02 1.377343750000000000e+01 1.010937500000000000e+01 -1.832031250000000222e-01 -6.753906249999999112e-01 -1.484375000000000000e-01
1.600781249999999878e-01 5.878906250000000000e-01 3.265624999999999778e-02 1.358593750000000000e+01 9.984375000000000000e+00 -6.613281250000000444e-01 1.964843749999999334e-01 -7.109375000000000000e-01
3.500781250000000178e-01 8.378906250000000000e-01 5.265625000000000167e-02 1.058593750000000000e+01 1.198437500000000000e+01 1.886718750000000444e-01 -2.535156250000000222e-01 -1.710937500000000000e+00
4.450781249999999911e-01 7.128906250000000000e-01 6.265624999999999667e-02 1.508593750000000000e+01 1.298437500000000000e+01 -2.363281250000000000e-01 -4.785156250000000000e-01 -2.109375000000000000e-01
2.550781249999999889e-01 9.628906250000000000e-01 4.265624999999999972e-02 1.208593750000000000e+01 1.098437500000000000e+01 6.136718749999998668e-01 -2.851562500000004441e-02 -1.210937500000000000e+00
3.025781250000000311e-01 6.503906250000000000e-01 5.765625000000000611e-02 1.433593750000000000e+01 1.248437500000000000e+01 4.011718749999999556e-01 8.398437500000000000e-02 -1.960937500000000000e+00
4.925781249999999778e-01 9.003906250000000000e-01 3.765625000000000222e-02 1.133593750000000000e+01 1.048437500000000000e+01 -4.488281250000000222e-01 -3.660156250000000111e-01 -9.609375000000000000e-01
3.975781250000000044e-01 5.253906250000000000e-01 4.765624999999999722e-02 1.583593750000000000e+01 9.484375000000000000e+00 -2.382812499999997780e-02 -5.910156249999999334e-01 -1.460937500000000000e+00
2.075781250000000022e-01 7.753906250000000000e-01 6.765625000000000111e-02 1.283593750000000000e+01 1.148437500000000000e+01 -8.738281249999999556e-01 -1.410156249999999778e-01 -4.609375000000000000e-01
1.838281250000000089e-01 7.441406250000000000e-01 4.015625000000000444e-02 1.096093750000000000e+01 1.173437500000000000e+01 -9.800781250000000222e-01 1.402343749999999112e-01 -1.335937500000000000e+00
3.738281250000000111e-01 9.941406250000000000e-01 6.015625000000000833e-02 1.396093750000000000e+01 9.734375000000000000e+00 -1.300781250000000444e-01 -3.097656249999999889e-01 -3.359375000000000000e-01
4.688281249999999845e-01 6.191406250000000000e-01 5.015624999999999944e-02 1.246093750000000000e+01 1.073437500000000000e+01 -5.550781250000000888e-01 -5.347656249999999112e-01 -1.835937500000000000e+00
2.788281249999999822e-01 8.691406250000000000e-01 3.015624999999999903e-02 1.546093750000000000e+01 1.273437500000000000e+01 2.949218750000000000e-01 -8.476562500000006661e-02 -8.359375000000000000e-01
2.313281249999999956e-01 5.566406250000000000e-01 6.515624999999999889e-02 1.021093750000000000e+01 1.023437500000000000e+01 5.074218749999999112e-01 2.773437499999997780e-02 -8.593750000000000000e-02
4.213281249999999978e-01 8.066406250000000000e-01 4.515625000000000194e-02 1.321093750000000000e+01 1.223437500000000000e+01 -3.425781250000000666e-01 -4.222656249999999778e-01 -1.085937500000000000e+00
3.263281249999999689e-01 6.816406250000000000e-01 3.515625000000000000e-02 1.171093750000000000e+01 1.123437500000000000e+01 8.242187499999986677e-02 -6.472656249999999556e-01 -5.859375000000000000e-01
1.363281249999999944e-01 9.316406250000000000e-01 5.515625000000000389e-02 1.471093750000000000e+01 9.234375000000000000e+00 -7.675781250000000000e-01 -1.972656250000000000e-01 -1.585937500000000000e+00
1.422656250000000067e-01 5.332031250000000000e-01 4.328125000000000028e-02 1.236718750000000000e+01 1.204687500000000000e+01 3.746093749999999112e-01 -5.207031249999999334e-01 -3.671875000000000000e-01
3.322656250000000089e-01 7.832031250000000000e-01 6.328125000000001110e-02 1.536718750000000000e+01 1.004687500000000000e+01 -4.753906250000000666e-01 -7.070312499999997780e-02 -1.367187500000000000e+00
4.272656249999999822e-01 6.582031250000000000e-01 5.328125000000000222e-02 1.086718750000000000e+01 9.046875000000000000e+00 -5.039062500000002220e-02 1.542968750000000000e-01 -8.671875000000000000e-01
2.372656249999999800e-01 9.082031250000000000e-01 3.328124999999999833e-02 1.386718750000000000e+01 1.104687500000000000e+01 -9.003906250000000000e-01 -2.957031250000000111e-01 -1.867187500000000000e+00
2.847656250000000222e-01 7.207031250000000000e-01 6.828125000000001554e-02 1.161718750000000000e+01 9.546875000000000000e+00 -6.878906250000000888e-01 -6.332031249999999778e-01 -1.117187500000000000e+00
4.747656250000000244e-01 9.707031250000000000e-01 4.828124999999999778e-02 1.461718750000000000e+01 1.154687500000000000e+01 1.621093750000000000e-01 -1.832031250000000222e-01 -1.171875000000000000e-01
3.797656249999999956e-01 5.957031250000000000e-01 3.828125000000000278e-02 1.011718750000000000e+01 1.254687500000000000e+01 -2.628906250000000444e-01 4.179687499999995559e-02 -1.617187500000000000e+00
1.897656249999999933e-01 8.457031250000000000e-01 5.828125000000000666e-02 1.311718750000000000e+01 1.054687500000000000e+01 5.871093750000000444e-01 -4.082031250000000000e-01 -6.171875000000000000e-01
2.135156249999999867e-01 6.269531250000000000e-01 3.078124999999999958e-02 1.499218750000000000e+01 1.029687500000000000e+01 6.933593750000000000e-01 -5.769531249999999556e-01 -1.742187500000000000e+00
4.035156249999999889e-01 8.769531250000000000e-01 5.078125000000000000e-02 1.199218750000000000e+01 1.229687500000000000e+01 -1.566406249999999778e-01 -1.269531250000000000e-01 -7.421875000000000000e-01
4.985156250000000178e-01 5.019531250000000000e-01 6.078125000000000888e-02 1.349218750000000000e+01 1.129687500000000000e+01 2.683593749999999556e-01 9.804687499999997780e-02 -1.242187500000000000e+00
3.085156249999999600e-01 7.519531250000000000e-01 4.078125000000000500e-02 1.049218750000000000e+01 9.296875000000000000e+00 -5.816406250000000222e-01 -3.519531249999999778e-01 -2.421875000000000000e-01
2.610156249999999734e-01 5.644531250000000000e-01 5.578125000000000444e-02 1.574218750000000000e+01 1.179687500000000000e+01 -7.941406250000000444e-01 -6.894531250000000000e-01 -9.921875000000000000e-01
4.510156249999999756e-01 8.144531250000000000e-01 3.578125000000000056e-02 1.274218750000000000e+01 9.796875000000000000e+00 5.585937500000004441e-02 -2.394531249999999889e-01 -1.992187500000000000e+00
3.560156250000000022e-01 6.894531250000000000e-01 4.578125000000000250e-02 1.424218750000000000e+01 1.079687500000000000e+01 -3.691406250000000000e-01 -1.445312500000006661e-02 -4.921875000000000000e-01
1.660156250000000000e-01 9.394531250000000000e-01 6.578125000000001332e-02 1.124218750000000000e+01 1.279687500000000000e+01 4.808593749999998668e-01 -4.644531249999999667e-01 -1.492187500000000000e+00
1.541406250000000033e-01 7.050781250000000000e-01 5.203125000000000111e-02 1.030468750000000000e+01 1.117187500000000000e+01 2.734374999999955591e-03 -4.257812500000002220e-02 -1.929687500000000000e+00
3.441406249999999778e-01 9.550781250000000000e-01 3.203124999999999722e-02 1.330468750000000000e+01 9.171875000000000000e+00 -8.472656250000000222e-01 -4.925781249999999778e-01 -9.296875000000000000e-01
4.391406250000000067e-01 5.800781250000000000e-01 4.203124999999999917e-02 1.180468750000000000e+01 1.017187500000000000e+01 4.277343750000000000e-01 -2.675781250000000000e-01 -1.429687500000000000e+00
2.491406250000000044e-01 8.300781250000000000e-01 6.203125000000000305e-02 1.480468750000000000e+01 1.217187500000000000e+01 -4.222656249999999778e-01 1.824218749999999556e-01 -4.296875000000000000e-01
2.966406249999999911e-01 5.175781250000000000e-01 3.703125000000000167e-02 1.105468750000000000e+01 1.067187500000000000e+01 -2.097656250000000666e-01 -1.550781249999999556e-01 -6.796875000000000000e-01
4.866406249999999933e-01 7.675781250000000000e-01 5.703125000000000555e-02 1.405468750000000000e+01 1.267187500000000000e+01 6.402343749999999112e-01 -6.050781249999999112e-01 -1.679687500000000000e+00
3.916406250000000200e-01 6.425781250000000000e-01 6.703125000000001443e-02 1.255468750000000000e+01 1.167187500000000000e+01 -6.347656250000000000e-01 -3.800781249999999889e-01 -1.796875000000000000e-01
2.016406249999999900e-01 8.925781250000000000e-01 4.703125000000000361e-02 1.555468750000000000e+01 9.671875000000000000e+00 2.152343749999998668e-01 6.992187500000002220e-02 -1.179687500000000000e+00
1.778906249999999967e-01 6.113281250000000000e-01 6.453125000000001221e-02 1.442968750000000000e+01 9.421875000000000000e+00 1.089843749999999112e-01 -9.882812500000004441e-02 -5.468750000000000000e-02
3.678906250000000266e-01 8.613281250000000000e-01 4.453125000000000139e-02 1.142968750000000000e+01 1.142187500000000000e+01 -7.410156249999999556e-01 -5.488281250000000000e-01 -1.054687500000000000e+00
4.628906250000000000e-01 7.363281250000000000e-01 3.453124999999999944e-02 1.592968750000000000e+01 1.242187500000000000e+01 5.339843749999999556e-01 -3.238281249999999667e-01 -5.546875000000000000e-01
2.728906249999999978e-01 9.863281250000000000e-01 5.453125000000000333e-02 1.292968750000000000e+01 1.042187500000000000e+01 -3.160156250000000222e-01 1.261718749999999334e-01 -1.554687500000000000e+00
2.253906250000000111e-01 6.738281250000000000e-01 4.953124999999999889e-02 1.367968750000000000e+01 1.292187500000000000e+01 -5.285156250000000444e-01 -2.113281249999999778e-01 -1.304687500000000000e+00
4.153906250000000133e-01 9.238281250000000000e-01 6.953125000000001665e-02 1.067968750000000000e+01 1.092187500000000000e+01 3.214843750000000444e-01 -6.613281249999999334e-01 -3.046875000000000000e-01
3.203906249999999845e-01 5.488281250000000000e-01 5.953125000000000777e-02 1.517968750000000000e+01 9.921875000000000000e+00 -9.535156249999999778e-01 -4.363281249999999556e-01 -1.804687500000000000e+00
1.303906249999999822e-01 7.988281250000000000e-01 3.953125000000000389e-02 1.217968750000000000e+01 1.192187500000000000e+01 -1.035156250000000000e-01 1.367187500000000000e-02 -8.046875000000000000e-01
1.274218749999999900e-01 5.996093750000000000e-01 5.921875000000000056e-02 1.147656250000000000e+01 1.001562500000000000e+01 2.019531249999999556e-01 -6.402343749999999112e-01 -3.828125000000000000e-01
3.174218749999999645e-01 8.496093750000000000e-01 3.921874999999999667e-02 1.447656250000000000e+01 1.201562500000000000e+01 -6.480468750000000222e-01 -1.902343749999999556e-01 -1.382812500000000000e+00
4.124218749999999933e-01 7.246093750000000000e-01 4.921875000000000555e-02 1.297656250000000000e+01 1.101562500000000000e+01 6.269531250000000000e-01 3.476562500000002220e-02 -8.828125000000000000e-01
2.224218749999999911e-01 9.746093750000000000e-01 6.921875000000000944e-02 1.597656250000000000e+01 9.015625000000000000e+00 -2.230468749999999778e-01 -4.152343749999999889e-01 -1.882812500000000000e+00
2.699218749999999778e-01 6.621093750000000000e-01 3.421874999999999917e-02 1.072656250000000000e+01 1.151562500000000000e+01 -4.355468750000000000e-01 -5.277343749999999778e-01 -1.132812500000000000e+00
4.599218749999999800e-01 9.121093750000000000e-01 5.421875000000000305e-02 1.372656250000000000e+01 9.515625000000000000e+00 4.144531249999998668e-01 -7.773437500000002220e-02 -1.328125000000000000e-01
3.649218750000000067e-01 5.371093750000000000e-01 6.421875000000000500e-02 1.222656250000000000e+01 1.051562500000000000e+01 -8.605468750000000444e-01 1.472656249999999556e-01 -1.632812500000000000e+00
1.749218750000000044e-01 7.871093750000000000e-01 4.421875000000000111e-02 1.522656250000000000e+01 1.251562500000000000e+01 -1.054687500000006661e-02 -3.027343750000000000e-01 -6.328125000000000000e-01
1.986718749999999978e-01 6.933593750000000000e-01 6.671875000000000722e-02 1.335156250000000000e+01 1.226562500000000000e+01 -1.167968750000000222e-01 -6.964843749999999334e-01 -1.507812500000000000e+00
3.886718750000000000e-01 9.433593750000000000e-01 4.671875000000000333e-02 1.035156250000000000e+01 1.026562500000000000e+01 -9.667968750000000000e-01 -2.464843749999999778e-01 -5.078125000000000000e-01
4.836718749999999734e-01 5.683593750000000000e-01 3.671875000000000139e-02 1.485156250000000000e+01 9.265625000000000000e+00 3.082031249999999112e-01 -2.148437500000000000e-02 -1.007812500000000000e+00
2.936718750000000266e-01 8.183593750000000000e-01 5.671875000000000527e-02 1.185156250000000000e+01 1.126562500000000000e+01 -5.417968749999999556e-01 -4.714843749999999556e-01 -7.812500000000000000e-03
2.461718749999999845e-01 5.058593750000000000e-01 4.171874999999999889e-02 1.410156250000000000e+01 9.765625000000000000e+00 -3.292968750000000444e-01 -5.839843750000000000e-01 -7.578125000000000000e-01
4.361718749999999867e-01 7.558593750000000000e-01 6.171875000000000278e-02 1.110156250000000000e+01 1.176562500000000000e+01 5.207031250000000444e-01 -1.339843750000000444e-01 -1.757812500000000000e+00
3.411718750000000133e-01 6.308593750000000000e-01 5.171875000000000777e-02 1.560156250000000000e+01 1.276562500000000000e+01 -7.542968749999999778e-01 9.101562499999993339e-02 -2.578125000000000000e-01
1.511718750000000111e-01 8.808593750000000000e-01 3.171874999999999695e-02 1.260156250000000000e+01 1.076562500000000000e+01 9.570312500000000000e-02 -3.589843749999999667e-01 -1.257812500000000000e+00
1.630468749999999800e-01 6.464843750000000000e-01 4.546875000000000222e-02 1.203906250000000000e+01 9.140625000000000000e+00 5.738281249999999112e-01 -1.621093750000000000e-01 -1.820312500000000000e+00
3.530468749999999822e-01 8.964843750000000000e-01 6.546875000000000611e-02 1.503906250000000000e+01 1.114062500000000000e+01 -2.761718750000000666e-01 -6.121093749999999556e-01 -8.203125000000000000e-01
4.480468750000000111e-01 5.214843750000000000e-01 5.546875000000000416e-02 1.053906250000000000e+01 1.214062500000000000e+01 1.488281249999998668e-01 -3.871093749999999778e-01 -1.320312500000000000e+00
2.580468750000000089e-01 7.714843750000000000e-01 3.546875000000000028e-02 1.353906250000000000e+01 1.014062500000000000e+01 -7.011718750000000000e-01 6.289062499999997780e-02 -3.203125000000000000e-01
3.055468749999999956e-01 5.839843750000000000e-01 6.046875000000000167e-02 1.278906250000000000e+01 1.264062500000000000e+01 -9.136718750000000222e-01 -4.960937500000006661e-02 -5.703125000000000000e-01
4.955468749999999978e-01 8.339843750000000000e-01 4.046874999999999778e-02 1.578906250000000000e+01 1.064062500000000000e+01 -6.367187500000004441e-02 -4.996093749999999667e-01 -1.570312500000000000e+00
4.005468750000000244e-01 7.089843750000000000e-01 3.046874999999999931e-02 1.128906250000000000e+01 9.640625000000000000e+00 -4.886718749999999778e-01 -2.746093749999999889e-01 -7.031250000000000000e-02
2.105468749999999944e-01 9.589843750000000000e-01 5.046875000000000666e-02 1.428906250000000000e+01 1.164062500000000000e+01 3.613281250000000000e-01 1.753906249999999112e-01 -1.070312500000000000e+00
1.867968750000000011e-01 5.527343750000000000e-01 3.796875000000000250e-02 1.541406250000000000e+01 1.139062500000000000e+01 4.675781249999999556e-01 -2.183593750000000222e-01 -1.953125000000000000e-01
3.767968749999999756e-01 8.027343750000000000e-01 5.796874999999999944e-02 1.241406250000000000e+01 9.390625000000000000e+00 -3.824218750000000222e-01 -6.683593749999999778e-01 -1.195312500000000000e+00
4.717968750000000044e-01 6.777343750000000000e-01 6.796875000000000833e-02 1.391406250000000000e+01 1.039062500000000000e+01 4.257812499999991118e-02 -4.433593750000000000e-01 -6.953125000000000000e-01
2.817968750000000022e-01 9.277343750000000000e-01 4.796875000000000444e-02 1.091406250000000000e+01 1.239062500000000000e+01 -8.074218749999999556e-01 6.640624999999955591e-03 -1.695312500000000000e+00
2.342968750000000155e-01 7.402343750000000000e-01 5.296875000000000194e-02 1.466406250000000000e+01 1.089062500000000000e+01 -5.949218750000000444e-01 -1.058593749999999778e-01 -1.445312500000000000e+00
4.242968750000000178e-01 9.902343750000000000e-01 3.296874999999999806e-02 1.166406250000000000e+01 1.289062500000000000e+01 2.550781250000000444e-01 -5.558593749999999334e-01 -4.453125000000000000e-01
3.292968749999999889e-01 6.152343750000000000e-01 4.296875000000000000e-02 1.316406250000000000e+01 1.189062500000000000e+01 -1.699218750000000000e-01 -3.308593750000000111e-01 -1.945312500000000000e+00
1.392968749999999867e-01 8.652343750000000000e-01 6.296875000000000389e-02 1.016406250000000000e+01 9.890625000000000000e+00 6.800781249999998668e-01 1.191406250000000000e-01 -9.453125000000000000e-01
