om s8 a1 alpha1 sig8 map3-chi2 prior like post weight
4.383679866790771706e-01 7.622276008129119651e-01 -3.366726636886596680e-01 2.685863971710205078e+00 6.305592236295239905e-01 1.006768480712033620e+00 2.848268941899811324e+01 3.286861495346337506e+03 3.315344184765335740e+03 6.271619781415180254e-25
3.630706787109375666e-01 8.115176308155059859e-01 2.740603685379028320e-01 1.102449297904968262e+00 7.376714892643599919e-01 4.139294946473543568e+00 2.967356325626467850e+01 3.286916461205525593e+03 3.316590024461790108e+03 6.612756051726924052e-25
2.210087776184082031e-01 8.143762326240538973e-01 8.488231897354125977e-01 4.530925154685974121e+00 9.488137209956334361e-01 9.766717011822105832e+00 2.940530040878403639e+01 3.287046184873760467e+03 3.316451485282544581e+03 7.513671193774641949e-25
4.717510700225829856e-01 7.282794272899627552e-01 3.556168675422668457e+00 2.282050251960754395e+00 5.807673894854880059e-01 1.675940187748407473e+00 3.232817179280684172e+01 3.287302569006273188e+03 3.319630740799079831e+03 9.690134630482276600e-25
3.876653574435319216e-01 7.563327364958375432e-01 -2.696649171261151778e-01 3.316171621340480158e-01 6.653421376065629111e-01 9.123508902747744509e-01 3.005786279770825686e+01 3.287308069048418020e+03 3.317365931846126387e+03 9.724109932889717799e-25
2.139313936233520619e-01 7.009560382366180065e-01 1.473499536514282227e+00 4.277563095092773438e-01 8.300689112350578824e-01 8.606026592635032113e-01 2.647423158621416661e+01 3.287471507248780199e+03 3.313945738834994245e+03 1.142777233021091750e-24
2.978528499603271262e-01 7.141178548336029053e-01 -1.043706536293029785e+00 2.320886254310607910e+00 7.166871852342910909e-01 1.190775788845533478e+00 3.112689090367718947e+01 3.287676069124630430e+03 3.318802960028307552e+03 1.399371692654954815e-24
2.576919794082641602e-01 8.103318810462951660e-01 -3.326892852783203125e-01 2.630715966224670410e+00 8.743254144071442857e-01 7.549436489213385393e+00 2.564395882787781389e+01 3.287703696721049255e+03 3.313347655548926923e+03 1.435697711770274720e-24
2.491851329803466963e-01 7.586966204643249556e-01 4.204718470573425293e+00 2.293528318405151367e+00 8.324683159507191288e-01 1.902079906297251322e+00 2.707048745247669075e+01 3.287909618222886365e+03 3.314980105675363120e+03 1.760455254937845626e-24
3.068569319067290246e-01 7.426016092789746725e-01 6.110277898771512284e-01 -4.874372279213741166e+00 7.342577585068490453e-01 8.220669424814677217e-01 2.789982189858708495e+01 3.287933811563187646e+03 3.315833633461774753e+03 1.799962413834449198e-24
3.759091138839721902e-01 7.921475028991699086e-01 6.774127483367919922e-02 -4.362636804580688477e+00 7.076609925559304015e-01 2.769118289018559942e+00 3.137413605469273747e+01 3.287987769898699298e+03 3.319361905953392125e+03 1.895957748413936206e-24
2.606747627258301225e-01 7.246802377700805042e-01 1.985644102096557617e+00 -6.418305635452270508e-01 7.774232989482993128e-01 9.215073864093008549e-01 3.041732637610352086e+01 3.288096340053721178e+03 3.318513666429824752e+03 2.109169512452460716e-24
1.683876514434814453e-01 7.240493655204772727e-01 2.716644406318664551e+00 -6.893688440322875977e-01 9.664373032088956483e-01 1.383099984506199753e+00 3.024436192648355970e+01 3.288212760706074278e+03 3.318457122632557912e+03 2.364850783670010476e-24
1.326512446889649144e-01 7.495225585022646797e-01 -7.401080638407799839e-01 -4.420836658269164943e-01 1.127170648098297701e+00 2.071382602073938983e+00 2.887995102424450522e+01 3.288238748889451017e+03 3.317118699913695309e+03 2.422265137805670162e-24
4.924926519393920676e-01 8.191126978397369474e-01 1.192805767059326172e+00 3.719472885131835938e+00 6.392995639025552679e-01 2.967576694458643249e+00 2.979708950910429976e+01 3.288292721068271476e+03 3.318089810577375829e+03 2.551484351807541348e-24
4.027014970779418945e-01 7.760735034942626287e-01 1.664100885391235352e+00 4.779031872749328613e+00 6.698412079914700668e-01 2.384868286650659197e+00 2.535125510198258780e+01 3.288730061681230382e+03 3.314081316783212969e+03 3.943291976664385089e-24
3.752422332763671875e-01 8.373494970798491810e-01 2.916765809059143066e+00 1.497632861137390137e+00 7.487063821295758537e-01 7.399950126740151291e+00 2.935997041501445182e+01 3.288866929759346931e+03 3.318226900174361162e+03 4.512647362521202382e-24
4.646221637725830300e-01 8.396798908710478848e-01 1.351602673530578613e+00 -1.680177450180053711e+00 6.747212968869422678e-01 5.114088397966313870e+00 3.062209273181816016e+01 3.288882733687723430e+03 3.319504826419541587e+03 4.575371547584639185e-24
2.197089433670044167e-01 8.369341170787810702e-01 3.528356552124023438e-02 4.677526354789733887e+00 9.779756272206340251e-01 1.386602857560086477e+01 3.129335390802173933e+01 3.289015539418601747e+03 3.320308893326623547e+03 5.214762985943020299e-24
1.512627601623535156e-01 7.968752312660216663e-01 6.612914800643920898e-01 -1.629204154014587402e+00 1.122237934977174945e+00 8.047480569367838399e+00 2.863011377692148329e+01 3.289174317381749006e+03 3.317804431158670468e+03 6.099895269164177974e-24
3.003926992416381947e-01 8.185547411441802534e-01 8.048236370086669922e-02 4.553524255752563477e+00 8.180195234923377523e-01 6.450413415914429294e+00 2.614082340075091437e+01 3.289329831049549284e+03 3.315470654450300117e+03 7.112012599851684775e-24
1.160279512405395508e-01 7.165068280696867964e-01 1.696754693984985352e+00 9.139013290405273438e-01 1.152125128424062117e+00 8.151196912629546931e-01 2.948226875915524658e+01 3.289735547019610749e+03 3.319217815778766180e+03 1.064937537184283628e-23
1.415848731994628906e-01 8.207618343830108687e-01 1.925824880599975586e+00 4.593213200569152832e+00 1.194728854547050467e+00 1.073324869217901600e+01 2.757602373958032871e+01 3.290151702330954322e+03 3.317727726070534573e+03 1.611348584096437166e-23
4.361789703369141069e-01 8.282025754451751709e-01 5.800920724868774414e-01 1.252564787864685059e+00 6.868546497012631979e-01 3.296866536211132015e+00 2.806690411451158695e+01 3.290181548829173607e+03 3.318248452943685152e+03 1.656849581101349203e-23
1.303399562835693415e-01 7.003249824047088623e-01 2.124443054199218750e+00 5.441206693649291992e-01 1.062481705676471488e+00 3.902497674937201455e-01 3.019580710234596310e+01 3.290414296789556374e+03 3.320610103891902327e+03 2.086871212616890444e-23
2.770387093867200945e-01 7.344079541651827858e-01 -2.980491339519373284e-01 -1.701836618594058770e+00 7.642364926797052815e-01 1.036113244884825146e+00 3.041213009597981554e+01 3.290773853456050347e+03 3.321185983552029938e+03 2.983874379252165873e-23
3.809192180633544922e-01 7.300970005989074751e-01 -1.421236991882324219e-01 4.407422542572021484e+00 6.479250181289498700e-01 1.716800407865778588e+00 3.056539375204526365e+01 3.291180775922560315e+03 3.321746169674605426e+03 4.473383466189843361e-23
4.872092723846436213e-01 7.382772278785705300e-01 4.925704002380371094e-01 1.466929912567138672e-01 5.793250765388680001e-01 2.330057932159079304e+00 3.143580246568357595e+01 3.291233857175891899e+03 3.322669659641575436e+03 4.707826342940889395e-23
3.719444990158081721e-01 7.045117270946502641e-01 -7.486647367477416992e-01 3.915107250213623047e+00 6.327174089064890872e-01 1.872372953951437102e+00 3.198911004885740894e+01 3.291359789375178025e+03 3.323348899424035608e+03 5.328972817707336505e-23
4.237854242324828880e-01 7.735568320751189386e-01 5.378067493438720703e-02 3.090025186538696289e+00 6.508484064233032163e-01 1.320340942863565070e+00 3.206305823247849673e+01 3.291502853261721157e+03 3.323565911494199554e+03 6.136302665391769528e-23
3.655225133480949351e-01 7.584711350876015556e-01 1.219072994190106840e-01 3.465134405865816447e+00 6.871358685444681758e-01 1.519695372857942539e+00 2.665839107889896198e+01 3.291742959531130055e+03 3.318401350610029112e+03 7.786010972359730855e-23
1.702682495117187611e-01 8.016889846324920521e-01 2.729138135910034180e+00 2.511343359947204590e+00 1.064142303034052883e+00 8.357716409352645925e+00 2.964544653369883775e+01 3.291854518048137379e+03 3.321499964581836139e+03 8.687517067009508747e-23
2.043260335922241211e-01 7.388679373264311900e-01 -4.630458354949951172e-01 6.634426116943359375e-01 8.952938395712166653e-01 1.040249880862927689e+00 3.068636880032724790e+01 3.291938790098541631e+03 3.322625158898868904e+03 9.432481634797085126e-23
1.683250427246093806e-01 7.137472355365752641e-01 -1.247524023056030273e+00 3.931356668472290039e+00 9.528635185943424846e-01 1.189273047714668241e+00 2.649110596762970715e+01 3.291997376097855522e+03 3.318488482065485186e+03 9.981618236798585790e-23
1.470794200897216908e-01 7.994511079788207963e-01 -5.352139472961425781e-02 -3.569978475570678711e+00 1.141764620908223282e+00 9.733276566320812506e+00 3.113288453868654315e+01 3.292023474352296489e+03 3.323156358890983029e+03 1.022507952695198602e-22
4.824787139892577903e-01 8.071267008781433105e-01 3.787142038345336914e-01 1.274685263633728027e+00 6.364484937948792220e-01 2.062569781433560401e+00 3.069675363990673489e+01 3.292632540785134552e+03 3.323329294425041098e+03 1.876343280977136329e-22
2.059093236923217884e-01 7.251914560794829878e-01 -1.665741205215454102e-01 1.761858463287353516e+00 8.753370278259651194e-01 1.277544758246260015e+00 2.689637717616497525e+01 3.292785505785426722e+03 3.319681882961591782e+03 2.182104590831124382e-22
1.432685852050781250e-01 7.804606533050536532e-01 3.116375207901000977e-01 2.780973911285400391e+00 1.129369758679577229e+00 5.475204183876037689e+00 2.969103360196476871e+01 3.293112924204916908e+03 3.322803957806881499e+03 3.021363559400367417e-22
2.947414875030517356e-01 7.063007283210753773e-01 4.627704024314880371e+00 4.106497168540954590e+00 7.125734650137521831e-01 1.753718064451020853e+00 2.825698555848849480e+01 3.293367957464809933e+03 3.321624943023298329e+03 3.891293023226864075e-22
1.244463920593261719e-01 7.299197185039519864e-01 3.113049268722534180e-01 4.785454273223876953e+00 1.133299164053598984e+00 2.668844147770792929e+00 3.111486664543751246e+01 3.293373699796375149e+03 3.324488566441812509e+03 3.905882814828641347e-22
3.626846606862199618e-01 7.592986773033338910e-01 1.279026211322814355e+00 -2.787624766290807354e+00 6.905715408949465450e-01 1.565202288334492264e+00 3.060275723150829563e+01 3.293525640278001902e+03 3.324128397509510251e+03 4.537718316702149255e-22
4.336212396621704768e-01 8.384907782077788418e-01 2.135449647903442383e+00 1.515464782714843750e+00 6.974348496926282559e-01 8.259238182432079967e+00 3.052662888617222237e+01 3.293528976058048102e+03 3.324055604944220249e+03 4.543783760432558075e-22
3.117614746093749778e-01 7.315058612823486239e-01 3.141396045684814453e+00 1.300399303436279297e+00 7.175748587619465990e-01 1.216810234023020021e+00 3.105777358975894131e+01 3.293545882227504990e+03 3.324603655817264098e+03 4.612021489219723646e-22
4.564752290873743679e-01 7.765195188698533757e-01 2.898659888569453891e+00 4.394305218731329177e+00 6.295125556037810544e-01 1.120984128445535077e+00 3.131770413458806601e+01 3.293923690403203182e+03 3.325241394537791166e+03 6.715877086860272962e-22
1.574223279953003152e-01 7.022885370254515758e-01 -3.149482607841491699e+00 4.682684540748596191e+00 9.694893482679638463e-01 2.579152269001450115e-01 2.946958146860654892e+01 3.293933833144542859e+03 3.323403414613149380e+03 6.770785987946630522e-22
3.356744766235351674e-01 7.858867204189300404e-01 7.566303014755249023e-01 3.306350111961364746e+00 7.429531312981506597e-01 4.372903766462039599e+00 2.759259082241194250e+01 3.293971146541700818e+03 3.321563737364112967e+03 7.014157285719521436e-22
1.493432760238647683e-01 7.991986572742462158e-01 2.982578277587890625e+00 2.763165831565856934e+00 1.132719914562690056e+00 8.101905143767728745e+00 3.055740586005648041e+01 3.294107368926639083e+03 3.324664774786695489e+03 8.021720787889814024e-22
4.014869213104248491e-01 7.694474840164183815e-01 3.115582466125488281e-01 2.570957541465759277e+00 6.651259772860784736e-01 1.534517680491059632e+00 3.198725457680393802e+01 3.294167182279099507e+03 3.326154436855903441e+03 8.499151316593479680e-22
4.066819667816162776e-01 7.299963140487670810e-01 -4.192078113555908203e-01 3.335884809494018555e+00 6.269802158187914864e-01 1.315555655845550564e+00 2.543957800467497776e+01 3.294488053193085307e+03 3.319927631197760093e+03 1.169120941534567338e-21
4.388230800628661887e-01 8.243312168121337269e-01 1.461954712867736816e+00 2.447675466537475586e+00 6.815812634348809018e-01 3.307327315301683779e+00 2.759559681083992189e+01 3.294605854953368180e+03 3.322201451764208286e+03 1.312657744673173883e-21
1.673053264617919977e-01 7.015584135055541459e-01 -1.347802281379699707e+00 8.074969053268432617e-01 9.394411528261454869e-01 3.254041753656949365e-01 2.848450615393895902e+01 3.294616175565375215e+03 3.323100681719314252e+03 1.323625426098900846e-21
2.552718400955200639e-01 7.472303617000579656e-01 -3.903794288635253906e-01 1.323387622833251953e+00 8.100534627780788810e-01 1.481310229054157102e+00 3.245357446375107457e+01 3.294627159840188142e+03 3.327080734303939153e+03 1.335570820680462168e-21
3.641875267028809038e-01 7.967997288703918546e-01 9.436869621276855469e-01 8.817547559738159180e-01 7.231814394076797603e-01 4.465151570709595674e+00 2.712997105757490601e+01 3.295001481414409682e+03 3.322131452471984630e+03 1.938046206835412212e-21
3.413060426712036244e-01 8.047530567646026256e-01 2.163587212562561035e+00 -6.698668003082275391e-02 7.544861530775602843e-01 2.978910447551025964e+00 3.147111928924769941e+01 3.295092024130797654e+03 3.326563143420045435e+03 2.117472312946604297e-21
3.158845814635905525e-01 7.173802970665985601e-01 -8.933379311897446939e-01 4.117746271956939097e+00 6.991105529954126929e-01 1.398867292341102964e+00 3.103681747863807416e+01 3.295095911112078738e+03 3.326132728590716852e+03 2.121471715776865410e-21
3.075573205947875755e-01 8.368715322017669100e-01 3.852367401123046875e-01 2.810850143432617188e+00 8.265257488518236162e-01 1.172336050758431192e+01 3.122943082196904996e+01 3.295125233513987041e+03 3.326354664335955931e+03 2.180234533739023686e-21
2.946643789287133886e-01 7.114455665873208323e-01 4.773248323741245969e-01 3.552511881534361038e+00 7.178579022428256406e-01 1.805070476187014661e+00 2.986627302063572031e+01 3.295251938651051205e+03 3.325118211671686822e+03 2.469801029069072134e-21
4.426505995293750217e-01 7.206771206212027048e-01 1.299923548437220688e-01 -1.934009570898551189e+00 5.932951985649679294e-01 2.129424240874693286e+00 3.183710918686856317e+01 3.295369523778542771e+03 3.327206632965411245e+03 2.772425918712957434e-21
3.028431421750764629e-01 7.771377700979033021e-01 3.180912200934828959e+00 1.803921706313728279e+00 7.734812179624580564e-01 2.690474726177651821e+00 3.227035376023183488e+01 3.295401099143699412e+03 3.327671452903931367e+03 2.855645993704928049e-21
2.527412652969360796e-01 8.080482923984527721e-01 1.443886756896972656e-01 -1.033279299736022949e+00 8.803591177373840670e-01 8.185045176416208434e+00 3.011920862642016417e+01 3.295503003082833402e+03 3.325622211709253406e+03 3.155673753248232694e-21
3.929516245449443668e-01 8.038508280114015081e-01 2.578887223576624699e+00 1.092996911814447358e+00 7.023709591045387279e-01 3.019248049624219554e+00 3.005442368942878417e+01 3.295547869108329905e+03 3.325602292797758764e+03 3.293886088485591236e-21
3.673851728439331277e-01 8.141536474227905051e-01 8.597338199615478516e-01 -3.638761043548583984e+00 7.357092015580584121e-01 3.784961240133882132e+00 2.928167335676344152e+01 3.295556606100847148e+03 3.324838279457610497e+03 3.316151892479071465e-21
4.316876476180433464e-01 8.051795082334883835e-01 2.515694790428261385e+00 4.201524145738808613e+00 6.712256281984431139e-01 3.571680829113441646e+00 2.836128076965280798e+01 3.295581494515436589e+03 3.323942775285089283e+03 3.392928649168338835e-21
4.327069282531738059e-01 7.396545708179473877e-01 6.173104047775268555e-01 3.664155006408691406e+00 6.158751035264536933e-01 1.729308626285411821e+00 2.386664385189950721e+01 3.295648804444779671e+03 3.319515448296679097e+03 3.621916791407884860e-21
3.824853382248510902e-01 7.684690497611470494e-01 8.173485164163452055e-02 1.729718449099940436e+00 6.805806734883695919e-01 1.346081043674578703e+00 3.253676267463324479e+01 3.295764722038059517e+03 3.328301484712692854e+03 4.058936442702387832e-21
